gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
37,37,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",161.000000000,226.000000000,
38,38,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",145.000000000,222.000000000,
38,38,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",37.000000000,140.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",450.000000000,616.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",1110.000000000,1496.000000000,
40,40,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",148.000000000,196.000000000,
40,40,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",63.000000000,92.000000000,
41,41,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",75.000000000,177.000000000,
41,41,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",175.000000000,367.000000000,
42,42,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",242.000000000,348.000000000,
42,42,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",57.000000000,109.000000000,
43,43,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",210.000000000,350.000000000,
43,43,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",49.000000000,131.000000000,
44,44,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",125.000000000,254.000000000,
44,44,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",337.000000000,570.000000000,
45,45,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",290.000000000,514.000000000,
45,45,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",114.000000000,181.000000000,
47,47,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",106.000000000,183.000000000,
47,47,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",262.000000000,494.000000000,
50,50,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",52.000000000,109.000000000,
50,50,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",99.000000000,151.000000000,
51,51,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",157.000000000,254.000000000,
51,51,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",73.000000000,132.000000000,
52,52,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",56.000000000,146.000000000,
52,52,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",113.000000000,184.000000000,
55,55,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",44.000000000,91.000000000,
55,55,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",73.000000000,135.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",907.000000000,1182.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",215.000000000,329.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",23.000000000,31.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",100.000000000,168.000000000,
59,59,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",65.000000000,107.000000000,
59,59,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",149.000000000,199.000000000,
60,60,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",92.000000000,166.000000000,
60,60,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",230.000000000,436.000000000,
62,62,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",130.000000000,228.000000000,
62,62,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",69.000000000,172.000000000,
64,64,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",46.000000000,121.000000000,
64,64,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",122.000000000,232.000000000,
65,65,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",161.000000000,251.000000000,
65,65,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",126.000000000,200.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",352.000000000,510.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",980.000000000,1272.000000000,
67,67,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",85.000000000,111.000000000,
67,67,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",34.000000000,71.000000000,
68,68,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",20.000000000,41.000000000,
68,68,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",50.000000000,73.000000000,
69,69,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",214.000000000,272.000000000,
69,69,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",96.000000000,120.000000000,
70,70,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",375.000000000,625.000000000,
70,70,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",111.000000000,242.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",42.000000000,129.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",95.000000000,185.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",316.000000000,427.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",748.000000000,953.000000000,
72,72,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",201.000000000,269.000000000,
72,72,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",71.000000000,138.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",426.000000000,537.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",727.000000000,905.000000000,
74,74,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",186.000000000,231.000000000,
74,74,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",19.000000000,76.000000000,
75,75,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",20.000000000,51.000000000,
75,75,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",69.000000000,95.000000000,
76,76,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",169.000000000,231.000000000,
76,76,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",82.000000000,134.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",275.000000000,420.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",1102.000000000,1425.000000000,
78,78,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",230.000000000,349.000000000,
78,78,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",35.000000000,145.000000000,
