gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
90,90,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",14.000000000,70.000000000,
91,91,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",66.000000000,158.000000000,
93,93,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",108.000000000,185.000000000,
94,94,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",170.000000000,208.000000000,
95,95,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",45.000000000,119.000000000,
96,96,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",222.000000000,267.000000000,
97,97,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",73.000000000,99.000000000,
99,99,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",91.000000000,198.000000000,
100,100,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",139.000000000,186.000000000,
101,101,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",120.000000000,251.000000000,
104,104,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",69.000000000,237.000000000,
105,105,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",19.000000000,109.000000000,
106,106,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",120.000000000,242.000000000,
108,108,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",93.000000000,132.000000000,
109,109,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",109.000000000,282.000000000,
110,110,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",133.000000000,243.000000000,
111,111,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",1560.000000000,2019.000000000,
112,112,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",113.000000000,153.000000000,
116,116,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",249.000000000,347.000000000,
117,117,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",292.000000000,419.000000000,
119,119,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",42.000000000,109.000000000,
120,120,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",154.000000000,182.000000000,
134,134,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",183.000000000,220.000000000,
136,136,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",19.000000000,48.000000000,
137,137,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",31.000000000,56.000000000,
171,171,,"Limited Service","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",3.000000000,10.000000000,
201,201,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",75.000000000,115.000000000,
202,202,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",46.000000000,59.000000000,
211,211,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",71.000000000,91.000000000,
215,215,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",112.000000000,267.000000000,
216,216,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",154.000000000,213.000000000,
220,220,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",149.000000000,233.000000000,
222,222,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",133.000000000,203.000000000,
225,225,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",166.000000000,232.000000000,
230,230,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",185.000000000,237.000000000,
236,236,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",63.000000000,156.000000000,
238,238,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",124.000000000,203.000000000,
240,240,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",163.000000000,256.000000000,
350,350,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",119.000000000,238.000000000,
426,426,,"Express Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",117.000000000,296.000000000,
429,429,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",54.000000000,142.000000000,
431,431,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",6.000000000,11.000000000,
435,435,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",27.000000000,62.000000000,
441,441,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",83.000000000,154.000000000,
442,442,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",125.000000000,214.000000000,
450,450,,"Express Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",117.000000000,285.000000000,
455,455,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",149.000000000,316.000000000,
Red,,"Red Line","Rapid Transit","Red Line",Rail,2016-05-16,OFF_PEAK,"Passenger Wait Time",85567.410982040,94228.574840749,
Red,,"Red Line","Rapid Transit","Red Line",Rail,2016-05-16,PEAK,"Passenger Wait Time",77737.007606839,84637.566872558,
Orange,,"Orange Line","Rapid Transit","Orange Line",Rail,2016-05-16,OFF_PEAK,"Passenger Wait Time",63613.686598316,68882.024329696,
Orange,,"Orange Line","Rapid Transit","Orange Line",Rail,2016-05-16,PEAK,"Passenger Wait Time",52290.011114896,56181.920355810,
Green-B,B,"Green Line B","Rapid Transit","Green Line",Rail,2016-05-16,OFF_PEAK,"Passenger Wait Time",12097.422565746,15017.059485250,
Green-B,B,"Green Line B","Rapid Transit","Green Line",Rail,2016-05-16,PEAK,"Passenger Wait Time",6263.084716947,7975.289556253,
