gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
99,99,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",179.000000000,358.000000000,
100,100,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",264.000000000,345.000000000,
101,101,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",415.000000000,661.000000000,
104,104,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",287.000000000,509.000000000,
105,105,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",77.000000000,180.000000000,
106,106,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",335.000000000,547.000000000,
108,108,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",248.000000000,474.000000000,
109,109,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",414.000000000,713.000000000,
110,110,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",368.000000000,690.000000000,
111,111,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",2115.000000000,2760.000000000,
112,112,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",125.000000000,290.000000000,
114,114,,"Limited Service","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",54.000000000,72.000000000,
116,116,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",524.000000000,680.000000000,
117,117,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",575.000000000,748.000000000,
119,119,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",177.000000000,226.000000000,
120,120,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",331.000000000,449.000000000,
121,121,,"Limited Service","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",75.000000000,98.000000000,
131,131,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",220.000000000,289.000000000,
132,132,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",172.000000000,214.000000000,
134,134,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",338.000000000,549.000000000,
136,136,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",172.000000000,289.000000000,
137,137,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",118.000000000,273.000000000,
170,170,,"Limited Service","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",12.000000000,23.000000000,
171,171,,"Limited Service","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",8.000000000,9.000000000,
201,201,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",150.000000000,307.000000000,
202,202,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",149.000000000,243.000000000,
210,210,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",136.000000000,248.000000000,
211,211,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",112.000000000,252.000000000,
212,212,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",37.000000000,91.000000000,
214,214,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",204.000000000,274.000000000,
215,215,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",349.000000000,577.000000000,
216,216,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",284.000000000,380.000000000,
217,217,,"Limited Service","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",42.000000000,54.000000000,
220,220,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",368.000000000,573.000000000,
221,221,,"Limited Service","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",11.000000000,32.000000000,
222,222,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",309.000000000,481.000000000,
