gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
459,459,,"Express Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",77.000000000,195.000000000,
465,465,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",18.000000000,28.000000000,
465,465,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",37.000000000,78.000000000,
501,501,,"Express Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",47.000000000,63.000000000,
501,501,,"Express Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",100.000000000,147.000000000,
502,502,,"Express Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",22.000000000,30.000000000,
502,502,,"Express Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",124.000000000,164.000000000,
503,503,,"Express Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",38.000000000,57.000000000,
503,503,,"Express Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",14.000000000,17.000000000,
504,504,,"Express Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",152.000000000,223.000000000,
504,504,,"Express Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",158.000000000,214.000000000,
505,505,,"Express Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",114.000000000,216.000000000,
505,505,,"Express Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",118.000000000,160.000000000,
553,553,,"Express Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",33.000000000,67.000000000,
553,553,,"Express Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",89.000000000,169.000000000,
