gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
59,59,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",77.000000000,108.000000000,
60,60,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",118.000000000,168.000000000,
60,60,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",372.000000000,442.000000000,
62,62,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",118.000000000,169.000000000,
62,62,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",143.000000000,226.000000000,
64,64,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",165.000000000,228.000000000,
64,64,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",55.000000000,112.000000000,
65,65,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",176.000000000,225.000000000,
65,65,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",149.000000000,198.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",331.000000000,449.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",945.000000000,1266.000000000,
67,67,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",40.000000000,66.000000000,
67,67,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",76.000000000,103.000000000,
68,68,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",54.000000000,88.000000000,
68,68,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",14.000000000,30.000000000,
69,69,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",120.000000000,132.000000000,
69,69,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",251.000000000,280.000000000,
70,70,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",407.000000000,590.000000000,
70,70,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",122.000000000,251.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",115.000000000,187.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",73.000000000,124.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",265.000000000,356.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",669.000000000,904.000000000,
